TStamp Europe/Helsinki	X [m/s²]	Y [m/s²]	Z [m/s²]
1570546496102	1,667130	2,314369	-9,556944
1570546496107	1,549451	2,392823	-9,556944
1570546496112	1,588677	2,432049	-9,440394
1570546496117	1,667130	2,471276	-9,595808
1570546496122	1,667130	2,353596	-9,634650
1570546496127	1,706357	2,471276	-9,518092
1570546496132	1,706357	2,549729	-9,518092
1570546496136	1,667130	2,471276	-9,556944
1570546496141	1,706357	2,432049	-9,518092
1570546496146	1,706357	2,432049	-9,479248
1570546496151	1,745584	2,353596	-9,479248
1570546496156	1,706357	2,471276	-9,440394
1570546496161	1,667130	2,549729	-9,362699
1570546496166	1,627904	2,471276	-9,479248
1570546496171	1,627904	2,432049	-9,440394
1570546496176	1,549451	2,392823	-9,518092
1570546496181	1,706357	2,392823	-9,556944
1570546496186	1,706357	2,432049	-9,556944
1570546496191	1,706357	2,471276	-9,479248
1570546496196	1,706357	2,432049	-9,479248
1570546496201	1,667130	2,432049	-9,440394
1570546496206	1,627904	2,392823	-9,362699
1570546496211	1,706357	2,432049	-9,440394
1570546496216	1,745584	2,432049	-9,479248
1570546496221	1,745584	2,353596	-9,479248
1570546496226	1,745584	2,353596	-9,518092
1570546496231	1,706357	2,392823	-9,556944
1570546496236	1,745584	2,432049	-9,518092
1570546496241	1,745584	2,432049	-9,556944
1570546496246	1,588677	2,432049	-9,401551
1570546496251	1,588677	2,353596	-9,479248
1570546496256	1,588677	2,432049	-9,479248
1570546496261	1,588677	2,510502	-9,440394
1570546496266	1,706357	2,432049	-9,401551
1570546496270	1,784810	2,471276	-9,362699
1570546496275	1,784810	2,392823	-9,479248
1570546496280	1,706357	2,353596	-9,440394
1570546496285	1,627904	2,392823	-9,479248
1570546496290	1,627904	2,353596	-9,479248
1570546496295	1,667130	2,353596	-9,440394
1570546496300	1,667130	2,432049	-9,518092
1570546496305	1,627904	2,432049	-9,518092
1570546496310	1,667130	2,471276	-9,634650
1570546496315	1,667130	2,471276	-9,518092
1570546496320	1,549451	2,549729	-9,518092
1570546496325	1,588677	2,510502	-9,556944
1570546496330	1,588677	2,471276	-9,518092
1570546496335	1,627904	2,392823	-9,401551
1570546496340	1,627904	2,471276	-9,440394
1570546496345	1,627904	2,314369	-9,595808
1570546496350	1,706357	2,353596	-9,518092
1570546496355	1,588677	2,392823	-9,518092
1570546496360	1,627904	2,432049	-9,479248
1570546496365	1,627904	2,392823	-9,479248
1570546496370	1,667130	2,432049	-9,479248
1570546496375	1,745584	2,392823	-9,634650
1570546496380	1,549451	2,432049	-9,479248
1570546496385	1,627904	2,392823	-9,479248
1570546496390	1,706357	2,353596	-9,518092
1570546496395	1,706357	2,392823	-9,440394
1570546496400	1,667130	2,471276	-9,362699
1570546496405	1,667130	2,392823	-9,440394
1570546496409	1,627904	2,392823	-9,440394
1570546496414	1,706357	2,353596	-9,518092
1570546496419	1,745584	2,392823	-9,556944
1570546496424	1,784810	2,314369	-9,556944
1570546496429	1,745584	2,314369	-9,479248
1570546496434	1,706357	2,432049	-9,440394
1570546496439	1,667130	2,392823	-9,440394
1570546496444	1,588677	2,314369	-9,440394
1570546496449	1,627904	2,314369	-9,440394
1570546496454	1,588677	2,432049	-9,440394
1570546496459	1,588677	2,432049	-9,479248
1570546496464	1,588677	2,353596	-9,518092
1570546496469	1,588677	2,353596	-9,634650
1570546496474	1,627904	2,432049	-9,595808
1570546496479	1,627904	2,432049	-9,518092
1570546496484	1,667130	2,353596	-9,595808
1570546496489	1,627904	2,432049	-9,595808
1570546496494	1,784810	2,432049	-9,595808
1570546496499	1,745584	2,314369	-9,634650
1570546496504	1,745584	2,235916	-9,556944
1570546496509	1,627904	2,314369	-9,479248
1570546496514	1,627904	2,353596	-9,479248
1570546496519	1,588677	2,392823	-9,401551
1570546496524	1,667130	2,510502	-9,479248
1570546496529	1,588677	2,471276	-9,440394
1570546496534	1,588677	2,510502	-9,479248
1570546496539	1,588677	2,392823	-9,440394
1570546496543	1,667130	2,432049	-9,518092
1570546496548	1,706357	2,432049	-9,479248
1570546496553	1,667130	2,392823	-9,323854
1570546496558	1,706357	2,432049	-9,401551
1570546496563	1,667130	2,432049	-9,401551
1570546496568	1,784810	2,353596	-9,440394
1570546496573	1,784810	2,314369	-9,479248
1570546496578	1,745584	2,275143	-9,518092
1570546496583	1,745584	2,275143	-9,518092
1570546496588	1,745584	2,314369	-9,556944
1570546496593	1,745584	2,353596	-9,518092
1570546496598	1,706357	2,353596	-9,556944
1570546496603	1,627904	2,432049	-9,518092
1570546496608	1,667130	2,432049	-9,634650
1570546496613	1,627904	2,353596	-9,479248
1570546496618	1,667130	2,353596	-9,401551
1570546496623	1,588677	2,392823	-9,440394
1570546496628	1,784810	2,432049	-9,479248
1570546496633	1,745584	2,432049	-9,479248
1570546496638	1,745584	2,392823	-9,556944
1570546496643	1,667130	2,510502	-9,440394
1570546496648	1,706357	2,432049	-9,440394
1570546496653	1,627904	2,392823	-9,440394
1570546496658	1,667130	2,353596	-9,362699
1570546496663	1,549451	2,353596	-9,440394
1570546496668	1,588677	2,392823	-9,479248
1570546496673	1,667130	2,314369	-9,479248
1570546496677	1,627904	2,353596	-9,479248
1570546496682	1,706357	2,235916	-9,479248
1570546496687	1,784810	2,314369	-9,518092
1570546496692	1,745584	2,314369	-9,556944
1570546496697	1,706357	2,432049	-9,440394
1570546496702	1,706357	2,432049	-9,556944
1570546496707	1,627904	2,432049	-9,556944
1570546496712	1,627904	2,353596	-9,479248
1570546496717	1,667130	2,392823	-9,518092
1570546496722	1,667130	2,471276	-9,479248
1570546496727	1,627904	2,392823	-9,401551
1570546496732	1,627904	2,471276	-9,440394
1570546496737	1,706357	2,510502	-9,401551
1570546496742	1,667130	2,392823	-9,479248
1570546496747	1,627904	2,392823	-9,440394
1570546496752	1,627904	2,471276	-9,479248
1570546496757	1,627904	2,432049	-9,556944
1570546496762	1,667130	2,432049	-9,556944
1570546496767	1,627904	2,392823	-9,518092
1570546496772	1,667130	2,432049	-9,595808
1570546496777	1,627904	2,353596	-9,634650
1570546496782	1,627904	2,432049	-9,595808
1570546496787	1,706357	2,353596	-9,479248
1570546496792	1,706357	2,392823	-9,556944
1570546496797	1,706357	2,353596	-9,479248
1570546496802	1,745584	2,432049	-9,440394
1570546496807	1,745584	2,432049	-9,556944
1570546496811	1,627904	2,392823	-9,556944
1570546496816	1,706357	2,353596	-9,518092
1570546496821	1,667130	2,432049	-9,556944
1570546496826	1,706357	2,510502	-9,518092
1570546496831	1,706357	2,510502	-9,595808
1570546496836	1,745584	2,510502	-9,479248
1570546496841	1,784810	2,392823	-9,556944
1570546496846	1,706357	2,471276	-9,479248
1570546496851	1,706357	2,353596	-9,440394
1570546496856	1,784810	2,432049	-9,556944
1570546496861	1,706357	2,392823	-9,440394
1570546496866	1,627904	2,471276	-9,479248
1570546496871	1,667130	2,510502	-9,401551
1570546496876	1,588677	2,471276	-9,401551
1570546496881	1,706357	2,392823	-9,362699
1570546496886	1,627904	2,471276	-9,401551
1570546496891	1,706357	2,392823	-9,440394
1570546496896	1,627904	2,471276	-9,401551
1570546496901	1,627904	2,471276	-9,479248
1570546496906	1,745584	2,432049	-9,440394
1570546496911	1,667130	2,392823	-9,401551
1570546496916	1,667130	2,314369	-9,401551
1570546496921	1,706357	2,314369	-9,401551
1570546496926	1,745584	2,353596	-9,401551
1570546496931	1,745584	2,353596	-9,479248
1570546496936	1,784810	2,353596	-9,479248
1570546496941	1,745584	2,392823	-9,518092
1570546496945	1,706357	2,392823	-9,518092
1570546496950	1,667130	2,432049	-9,518092
1570546496955	1,667130	2,392823	-9,556944
1570546496960	1,784810	2,471276	-9,440394
1570546496965	1,706357	2,353596	-9,479248
1570546496970	1,667130	2,392823	-9,440394
1570546496975	1,667130	2,471276	-9,440394
1570546496980	1,706357	2,432049	-9,556944
1570546496985	1,706357	2,392823	-9,634650
1570546496990	1,667130	2,314369	-9,595808
1570546496995	1,588677	2,471276	-9,556944
1570546497000	1,627904	2,392823	-9,556944
1570546497005	1,706357	2,392823	-9,556944
1570546497010	1,784810	2,510502	-9,479248
1570546497015	1,745584	2,471276	-9,401551
1570546497020	1,745584	2,392823	-9,518092
1570546497025	1,706357	2,353596	-9,634650
1570546497030	1,706357	2,392823	-9,634650
1570546497035	1,667130	2,392823	-9,556944
1570546497040	1,588677	2,510502	-9,556944
1570546497045	1,470998	2,471276	-9,595808
1570546497050	1,470998	2,510502	-9,518092
1570546497055	1,470998	2,392823	-9,479248
1570546497060	1,627904	2,471276	-9,401551
1570546497065	1,667130	2,471276	-9,401551
1570546497070	1,627904	2,510502	-9,518092
1570546497075	1,667130	2,432049	-9,401551
1570546497079	1,627904	2,510502	-9,440394
1570546497084	1,706357	2,353596	-9,518092
1570546497089	1,667130	2,353596	-9,556944
1570546497094	1,706357	2,314369	-9,518092
1570546497099	1,588677	2,275143	-9,401551
1570546497104	1,667130	2,314369	-9,479248
1570546497109	1,588677	2,314369	-9,401551
1570546497114	1,510224	2,314369	-9,440394
1570546497119	1,627904	2,235916	-9,401551
1570546497124	1,667130	2,353596	-9,401551
1570546497129	1,667130	2,471276	-9,518092
1570546497134	1,667130	2,471276	-9,479248
1570546497139	1,745584	2,392823	-9,518092
1570546497144	1,784810	2,353596	-9,479248
1570546497149	1,745584	2,314369	-9,479248
1570546497154	1,706357	2,392823	-9,401551
1570546497159	1,784810	2,392823	-9,479248
1570546497164	1,745584	2,353596	-9,440394
1570546497169	1,784810	2,392823	-9,401551
1570546497174	1,824037	2,392823	-9,401551
1570546497179	1,863264	2,392823	-9,440394
1570546497184	1,863264	2,471276	-9,518092
1570546497189	1,706357	2,510502	-9,479248
1570546497194	1,824037	2,510502	-9,518092
1570546497199	1,667130	2,510502	-9,518092
1570546497204	1,667130	2,471276	-9,518092
1570546497209	1,667130	2,471276	-9,595808
1570546497213	1,706357	2,392823	-9,595808
1570546497218	1,627904	2,471276	-9,518092
1570546497223	1,784810	2,549729	-9,479248
1570546497228	1,706357	2,471276	-9,479248
1570546497233	1,706357	2,392823	-9,556944
1570546497238	1,745584	2,314369	-9,518092
1570546497243	1,588677	2,392823	-9,595808
1570546497248	1,627904	2,432049	-9,518092
1570546497253	1,667130	2,353596	-9,556944
1570546497258	1,667130	2,353596	-9,518092
1570546497263	1,667130	2,353596	-9,518092
1570546497268	1,627904	2,314369	-9,556944
1570546497273	1,745584	2,353596	-9,595808
1570546497278	1,588677	2,432049	-9,634650
1570546497283	1,549451	2,392823	-9,556944
1570546497288	1,706357	2,432049	-9,440394
1570546497293	1,667130	2,510502	-9,479248
1570546497298	1,588677	2,432049	-9,479248
1570546497303	1,667130	2,392823	-9,479248
1570546497308	1,588677	2,353596	-9,323854
1570546497313	1,588677	2,314369	-9,401551
1570546497318	1,745584	2,471276	-9,401551
1570546497323	1,706357	2,471276	-9,479248
1570546497328	1,667130	2,471276	-9,362699
1570546497333	1,745584	2,510502	-9,401551
1570546497338	1,784810	2,392823	-9,401551
1570546497343	1,745584	2,510502	-9,401551
1570546497348	1,745584	2,510502	-9,479248
1570546497352	1,706357	2,392823	-9,556944
1570546497357	1,627904	2,471276	-9,479248
1570546497362	1,588677	2,432049	-9,556944
1570546497367	1,627904	2,432049	-9,595808
1570546497372	1,627904	2,353596	-9,518092
1570546497377	1,588677	2,392823	-9,518092
1570546497382	1,588677	2,275143	-9,595808
1570546497387	1,549451	2,275143	-9,518092
1570546497392	1,627904	2,314369	-9,556944
1570546497397	1,745584	2,275143	-9,479248
1570546497402	1,706357	2,432049	-9,479248
1570546497407	1,706357	2,432049	-9,479248
1570546497412	1,627904	2,471276	-9,440394
1570546497417	1,588677	2,353596	-9,479248
1570546497422	1,588677	2,314369	-9,518092
1570546497427	1,588677	2,353596	-9,518092
1570546497432	1,667130	2,392823	-9,556944
1570546497437	1,667130	2,471276	-9,595808
1570546497442	1,549451	2,432049	-9,518092
1570546497447	1,667130	2,353596	-9,518092
1570546497452	1,588677	2,353596	-9,479248
1570546497457	1,627904	2,314369	-9,401551
1570546497462	1,706357	2,353596	-9,362699
1570546497467	1,627904	2,392823	-9,440394
1570546497472	1,706357	2,392823	-9,479248
1570546497477	1,667130	2,392823	-9,479248
1570546497482	1,706357	2,471276	-9,479248
1570546497486	1,706357	2,432049	-9,556944
1570546497491	1,706357	2,353596	-9,362699
1570546497496	1,667130	2,353596	-9,401551
1570546497501	1,667130	2,353596	-9,479248
1570546497506	1,667130	2,314369	-9,401551
1570546497511	1,784810	2,275143	-9,479248
1570546497516	1,667130	2,275143	-9,440394
1570546497521	1,627904	2,314369	-9,440394
1570546497526	1,667130	2,392823	-9,401551
1570546497531	1,706357	2,432049	-9,440394
1570546497536	1,667130	2,392823	-9,440394
1570546497541	1,627904	2,392823	-9,479248
1570546497546	1,706357	2,353596	-9,401551
1570546497551	1,706357	2,275143	-9,401551
1570546497556	1,706357	2,275143	-9,401551
1570546497561	1,588677	2,314369	-9,440394
1570546497566	1,627904	2,353596	-9,323854
1570546497571	1,667130	2,392823	-9,479248
1570546497576	1,706357	2,392823	-9,556944
1570546497581	1,706357	2,471276	-9,479248
1570546497586	1,549451	2,471276	-9,479248
1570546497591	1,706357	2,353596	-9,479248
1570546497596	1,549451	2,392823	-9,323854
1570546497601	1,667130	2,353596	-9,285002
1570546497606	1,549451	2,432049	-9,323854
1570546497611	1,510224	2,432049	-9,440394
1570546497616	1,588677	2,510502	-9,518092
1570546497620	1,627904	2,392823	-9,479248
1570546497625	1,667130	2,432049	-9,479248
1570546497630	1,627904	2,392823	-9,595808
1570546497635	1,667130	2,432049	-9,518092
1570546497640	1,627904	2,432049	-9,518092
1570546497645	1,549451	2,432049	-9,479248
1570546497650	1,706357	2,275143	-9,518092
1570546497655	1,627904	2,314369	-9,518092
1570546497660	1,627904	2,353596	-9,479248
1570546497665	1,627904	2,432049	-9,479248
1570546497670	1,745584	2,432049	-9,401551
1570546497675	1,706357	2,471276	-9,362699
1570546497680	1,667130	2,432049	-9,479248
1570546497685	1,706357	2,392823	-9,479248
1570546497690	1,784810	2,471276	-9,479248
1570546497695	1,667130	2,432049	-9,479248
1570546497700	1,588677	2,432049	-9,556944
1570546497705	1,588677	2,392823	-9,479248
1570546497710	1,627904	2,392823	-9,401551
1570546497715	1,706357	2,392823	-9,401551
1570546497720	1,667130	2,353596	-9,518092
1570546497725	1,667130	2,353596	-9,518092
1570546497730	1,667130	2,392823	-9,518092
1570546497735	1,627904	2,432049	-9,479248
1570546497740	1,627904	2,471276	-9,401551
1570546497745	1,706357	2,471276	-9,440394
1570546497750	1,745584	2,432049	-9,518092
1570546497754	1,745584	2,432049	-9,673504
1570546497759	1,824037	2,353596	-9,673504
1570546497764	1,784810	2,392823	-9,712348
1570546497769	1,745584	2,471276	-9,595808
1570546497774	1,627904	2,432049	-9,479248
1570546497779	1,588677	2,353596	-9,362699
1570546497784	1,510224	2,275143	-9,362699
1570546497789	1,549451	2,392823	-9,440394
1570546497794	1,588677	2,432049	-9,479248
1570546497799	1,588677	2,392823	-9,518092
1570546497804	1,706357	2,392823	-9,556944
1570546497809	1,745584	2,471276	-9,556944
1570546497814	1,745584	2,432049	-9,556944
1570546497819	1,706357	2,510502	-9,518092
1570546497824	1,745584	2,432049	-9,518092
1570546497829	1,706357	2,314369	-9,518092
1570546497834	1,667130	2,353596	-9,479248
1570546497839	1,627904	2,392823	-9,479248
1570546497844	1,667130	2,432049	-9,440394
1570546497849	1,667130	2,432049	-9,440394
1570546497854	1,667130	2,471276	-9,440394
1570546497859	1,667130	2,510502	-9,479248
1570546497864	1,588677	2,510502	-9,518092
1570546497869	1,627904	2,432049	-9,595808
1570546497874	1,667130	2,392823	-9,712348
1570546497879	1,667130	2,432049	-9,595808
1570546497884	1,667130	2,353596	-9,518092
1570546497888	1,627904	2,353596	-9,479248
1570546497893	1,667130	2,392823	-9,440394
1570546497898	1,745584	2,432049	-9,401551
1570546497903	1,745584	2,471276	-9,479248
1570546497908	1,706357	2,471276	-9,401551
1570546497913	1,667130	2,392823	-9,401551
1570546497918	1,510224	2,392823	-9,401551
1570546497923	1,510224	2,471276	-9,479248
1570546497928	1,549451	2,510502	-9,440394
1570546497933	1,667130	2,432049	-9,479248
1570546497938	1,706357	2,471276	-9,479248
1570546497943	1,745584	2,432049	-9,556944
1570546497948	1,706357	2,471276	-9,556944
1570546497953	1,667130	2,432049	-9,518092
1570546497958	1,706357	2,392823	-9,479248
1570546497963	1,627904	2,392823	-9,479248
1570546497968	1,627904	2,392823	-9,479248
1570546497973	1,588677	2,471276	-9,440394
1570546497978	1,549451	2,549729	-9,440394
1570546497983	1,627904	2,471276	-9,518092
1570546497988	1,745584	2,432049	-9,518092
1570546497993	1,706357	2,392823	-9,556944
1570546497998	1,667130	2,471276	-9,479248
1570546498003	1,667130	2,392823	-9,440394
1570546498008	1,588677	2,432049	-9,440394
1570546498013	1,745584	2,353596	-9,401551
1570546498018	1,627904	2,314369	-9,401551
1570546498022	1,667130	2,392823	-9,479248
1570546498027	1,706357	2,392823	-9,556944
1570546498032	1,627904	2,392823	-9,595808
1570546498037	1,588677	2,510502	-9,518092
1570546498042	1,667130	2,471276	-9,440394
1570546498047	1,627904	2,588956	-9,362699
1570546498052	1,627904	2,628182	-9,440394
1570546498057	1,667130	2,432049	-9,440394
1570546498062	1,667130	2,392823	-9,518092
1570546498067	1,627904	2,392823	-9,518092
1570546498072	1,745584	2,353596	-9,556944
1570546498077	1,667130	2,392823	-9,518092
1570546498082	1,706357	2,392823	-9,518092
1570546498087	1,745584	2,392823	-9,595808
1570546498092	1,588677	2,392823	-9,595808
1570546498097	1,588677	2,432049	-9,595808
1570546498102	1,549451	2,353596	-9,556944
1570546498107	1,667130	2,314369	-9,479248
1570546498112	1,706357	2,432049	-9,440394
1570546498117	1,588677	2,314369	-9,479248
1570546498122	1,549451	2,432049	-9,479248
1570546498127	1,588677	2,510502	-9,518092
1570546498132	1,627904	2,314369	-9,556944
1570546498137	1,706357	2,353596	-9,556944
1570546498142	1,745584	2,471276	-9,556944
1570546498147	1,588677	2,432049	-9,556944
1570546498152	1,627904	2,471276	-9,556944
1570546498156	1,667130	2,392823	-9,595808
1570546498161	1,588677	2,353596	-9,518092
1570546498166	1,549451	2,353596	-9,479248
1570546498171	1,549451	2,353596	-9,440394
1570546498176	1,706357	2,392823	-9,401551
1570546498181	1,706357	2,392823	-9,362699
1570546498186	1,745584	2,392823	-9,362699
1570546498191	1,745584	2,510502	-9,362699
1570546498196	1,706357	2,392823	-9,362699
1570546498201	1,667130	2,392823	-9,479248
1570546498206	1,667130	2,392823	-9,479248
1570546498211	1,588677	2,392823	-9,479248
1570546498216	1,549451	2,314369	-9,518092
1570546498221	1,745584	2,432049	-9,556944
1570546498226	1,706357	2,353596	-9,518092
1570546498231	1,706357	2,392823	-9,479248
1570546498236	1,784810	2,353596	-9,440394
1570546498241	1,706357	2,235916	-9,518092
1570546498246	1,627904	2,314369	-9,362699
1570546498251	1,667130	2,392823	-9,440394
1570546498256	1,667130	2,432049	-9,362699
1570546498261	1,706357	2,392823	-9,440394
1570546498266	1,667130	2,510502	-9,479248
1570546498271	1,588677	2,392823	-9,401551
